model_name	token_idx	token	token_category
allenai/OLMo-7B	18548	Summary	LATIN
allenai/OLMo-7B	18549	stan	LATIN
allenai/OLMo-7B	18550	505	N
allenai/OLMo-7B	18551	Arch	LATIN
allenai/OLMo-7B	18552	Alex	LATIN
allenai/OLMo-7B	18553	▁jacket	LATIN
allenai/OLMo-7B	18554	Sept	LATIN
allenai/OLMo-7B	18555	▁SEM	LATIN
allenai/OLMo-7B	18556	▁ramp	LATIN
allenai/OLMo-7B	18557	▁woods	LATIN
allenai/OLMo-7B	18558	▁sz	LATIN
allenai/OLMo-7B	18559	▁Jos	LATIN
allenai/OLMo-7B	18560	▁focal	LATIN
allenai/OLMo-7B	18561	▁sag	LATIN
allenai/OLMo-7B	18562	Having	LATIN
allenai/OLMo-7B	18563	hthal	LATIN
allenai/OLMo-7B	18564	▁allocated	LATIN
allenai/OLMo-7B	18565	ич	CYRILLIC
allenai/OLMo-7B	18566	does	LATIN
allenai/OLMo-7B	18567	▁Anti	LATIN
allenai/OLMo-7B	18568	rystal	LATIN
allenai/OLMo-7B	18569	pf	LATIN
allenai/OLMo-7B	18570	adjust	LATIN
allenai/OLMo-7B	18571	▁arterial	LATIN
allenai/OLMo-7B	18572	▁scrap	LATIN
allenai/OLMo-7B	18573	alkyl	LATIN
allenai/OLMo-7B	18574	".'"""	P
allenai/OLMo-7B	18575	▁artic	LATIN
allenai/OLMo-7B	18576	WD	LATIN
allenai/OLMo-7B	18577	▁shaking	LATIN
allenai/OLMo-7B	18578	▁convince	LATIN
allenai/OLMo-7B	18579	early	LATIN
allenai/OLMo-7B	18580	▁awful	LATIN
allenai/OLMo-7B	18581	Sem	LATIN
allenai/OLMo-7B	18582	HP	LATIN
allenai/OLMo-7B	18583	(__	P
allenai/OLMo-7B	18584	оль	CYRILLIC
allenai/OLMo-7B	18585	loss	LATIN
allenai/OLMo-7B	18586	"▁"""","	P
allenai/OLMo-7B	18587	TON	LATIN
allenai/OLMo-7B	18588	▁ward	LATIN
allenai/OLMo-7B	18589	▁Doc	LATIN
allenai/OLMo-7B	18590	Global	LATIN
allenai/OLMo-7B	18591	UG	LATIN
allenai/OLMo-7B	18592	▁---------------	P
allenai/OLMo-7B	18593	▁Nap	LATIN
allenai/OLMo-7B	18594	оп	CYRILLIC
allenai/OLMo-7B	18595	▁proposals	LATIN
allenai/OLMo-7B	18596	Leg	LATIN
allenai/OLMo-7B	18597	▁proving	LATIN
allenai/OLMo-7B	18598	▁Financial	LATIN
allenai/OLMo-7B	18599	esters	LATIN
allenai/OLMo-7B	18600	▁declar	LATIN
allenai/OLMo-7B	18601	VR	LATIN
allenai/OLMo-7B	18602	owner	LATIN
allenai/OLMo-7B	18603	▁Double	LATIN
allenai/OLMo-7B	18604	▁relie	LATIN
allenai/OLMo-7B	18605	▁Season	LATIN
allenai/OLMo-7B	18606	▁stimulated	LATIN
allenai/OLMo-7B	18607	▁intend	LATIN
allenai/OLMo-7B	18608	Decl	LATIN
allenai/OLMo-7B	18609	trl	LATIN
allenai/OLMo-7B	18610	hill	LATIN
allenai/OLMo-7B	18611	▁regulating	LATIN
allenai/OLMo-7B	18612	▁fancy	LATIN
allenai/OLMo-7B	18613	=====================	S
allenai/OLMo-7B	18614	opsis	LATIN
allenai/OLMo-7B	18615	hind	LATIN
allenai/OLMo-7B	18616	▁lemon	LATIN
allenai/OLMo-7B	18617	�	S
allenai/OLMo-7B	18618	▁Malays	LATIN
allenai/OLMo-7B	18619	)'	P
allenai/OLMo-7B	18620	iae	LATIN
allenai/OLMo-7B	18621	▁cooked	LATIN
allenai/OLMo-7B	18622	▁transit	LATIN
allenai/OLMo-7B	18623	▁Bron	LATIN
allenai/OLMo-7B	18624	▁Bos	LATIN
allenai/OLMo-7B	18625	guard	LATIN
allenai/OLMo-7B	18626	″	P
allenai/OLMo-7B	18627	▁outlined	LATIN
allenai/OLMo-7B	18628	pless	LATIN
allenai/OLMo-7B	18629	▁catheter	LATIN
allenai/OLMo-7B	18630	▁Animal	LATIN
allenai/OLMo-7B	18631	tery	LATIN
allenai/OLMo-7B	18632	▁infring	LATIN
allenai/OLMo-7B	18633	▁Character	LATIN
allenai/OLMo-7B	18634	▁propagation	LATIN
allenai/OLMo-7B	18635	Fore	LATIN
allenai/OLMo-7B	18636	^*$	S
allenai/OLMo-7B	18637	longrightarrow	LATIN
allenai/OLMo-7B	18638	▁dread	LATIN
allenai/OLMo-7B	18639	rowing	LATIN
allenai/OLMo-7B	18640	lon	LATIN
allenai/OLMo-7B	18641	protected	LATIN
allenai/OLMo-7B	18642	upt	LATIN
allenai/OLMo-7B	18643	ALSE	LATIN
allenai/OLMo-7B	18644	▁Gas	LATIN
allenai/OLMo-7B	18645	variable	LATIN
allenai/OLMo-7B	18646	grounds	LATIN
allenai/OLMo-7B	18647	1979	N
allenai/OLMo-7B	18648	▁firmly	LATIN
allenai/OLMo-7B	18649	▁deadly	LATIN
allenai/OLMo-7B	18650	np	LATIN
allenai/OLMo-7B	18651	▁об	CYRILLIC
allenai/OLMo-7B	18652	▁employers	LATIN
allenai/OLMo-7B	18653	▁promotes	LATIN
allenai/OLMo-7B	18654	▁auch	LATIN
allenai/OLMo-7B	18655	▁appearances	LATIN
allenai/OLMo-7B	18656	Il	LATIN
allenai/OLMo-7B	18657	▁uncomfort	LATIN
allenai/OLMo-7B	18658	Review	LATIN
allenai/OLMo-7B	18659	▁vous	LATIN
allenai/OLMo-7B	18660	▁dozens	LATIN
allenai/OLMo-7B	18661	▁beans	LATIN
allenai/OLMo-7B	18662	▁plaus	LATIN
allenai/OLMo-7B	18663	158	N
allenai/OLMo-7B	18664	ий	CYRILLIC
allenai/OLMo-7B	18665	▁Cut	LATIN
allenai/OLMo-7B	18666	▁Beat	LATIN
allenai/OLMo-7B	18667	~~~~~~~~	S
allenai/OLMo-7B	18668	▁Od	LATIN
allenai/OLMo-7B	18669	=============	S
allenai/OLMo-7B	18670	▁hopefully	LATIN
allenai/OLMo-7B	18671	▁Marine	LATIN
allenai/OLMo-7B	18672	▁170	N
allenai/OLMo-7B	18673	▁Bruce	LATIN
allenai/OLMo-7B	18674	▁corporations	LATIN
allenai/OLMo-7B	18675	Cu	LATIN
allenai/OLMo-7B	18676	▁bladder	LATIN
allenai/OLMo-7B	18677	rx	LATIN
allenai/OLMo-7B	18678	出	CJK
allenai/OLMo-7B	18679	▁så	LATIN
allenai/OLMo-7B	18680	▁journalists	LATIN
allenai/OLMo-7B	18681	Sen	LATIN
allenai/OLMo-7B	18682	▁Lawrence	LATIN
allenai/OLMo-7B	18683	mel	LATIN
allenai/OLMo-7B	18684	▁craw	LATIN
allenai/OLMo-7B	18685	rected	LATIN
allenai/OLMo-7B	18686	Home	LATIN
allenai/OLMo-7B	18687	▁delta	LATIN
allenai/OLMo-7B	18688	BLE	LATIN
allenai/OLMo-7B	18689	expr	LATIN
allenai/OLMo-7B	18690	MASK	LATIN
allenai/OLMo-7B	18691	▁dwar	LATIN
allenai/OLMo-7B	18692	assador	LATIN
allenai/OLMo-7B	18693	▁fatigue	LATIN
allenai/OLMo-7B	18694	▁Meg	LATIN
allenai/OLMo-7B	18695	▁onc	LATIN
allenai/OLMo-7B	18696	uter	LATIN
allenai/OLMo-7B	18697	Cho	LATIN
allenai/OLMo-7B	18698	tv	LATIN
allenai/OLMo-7B	18699	▁reservoir	LATIN
allenai/OLMo-7B	18700	▁Record	LATIN
allenai/OLMo-7B	18701	▁qualities	LATIN
allenai/OLMo-7B	18702	▁premises	LATIN
allenai/OLMo-7B	18703	Lock	LATIN
allenai/OLMo-7B	18704	▁saline	LATIN
allenai/OLMo-7B	18705	▁predominantly	LATIN
allenai/OLMo-7B	18706	тор	CYRILLIC
allenai/OLMo-7B	18707	▁Gray	LATIN
allenai/OLMo-7B	18708	▁Islands	LATIN
allenai/OLMo-7B	18709	gie	LATIN
allenai/OLMo-7B	18710	ategy	LATIN
allenai/OLMo-7B	18711	direct	LATIN
allenai/OLMo-7B	18712	Definition	LATIN
allenai/OLMo-7B	18713	��	S
allenai/OLMo-7B	18714	▁exceptional	LATIN
allenai/OLMo-7B	18715	▁Pack	LATIN
allenai/OLMo-7B	18716	▁что	CYRILLIC
allenai/OLMo-7B	18717	KK	LATIN
allenai/OLMo-7B	18718	▁Senator	LATIN
allenai/OLMo-7B	18719	▁metallic	LATIN
allenai/OLMo-7B	18720	agine	LATIN
allenai/OLMo-7B	18721	ancel	LATIN
allenai/OLMo-7B	18722	▁dye	LATIN
allenai/OLMo-7B	18723	▁delivering	LATIN
allenai/OLMo-7B	18724	▁Snow	LATIN
allenai/OLMo-7B	18725	▁unlaw	LATIN
allenai/OLMo-7B	18726	▁agrees	LATIN
allenai/OLMo-7B	18727	▁smiling	LATIN
allenai/OLMo-7B	18728	xsd	LATIN
allenai/OLMo-7B	18729	▁sib	LATIN
allenai/OLMo-7B	18730	▁Ward	LATIN
allenai/OLMo-7B	18731	▁Safety	LATIN
allenai/OLMo-7B	18732	▁Castle	LATIN
allenai/OLMo-7B	18733	▁Garden	LATIN
allenai/OLMo-7B	18734	▁tok	LATIN
allenai/OLMo-7B	18735	▁glory	LATIN
allenai/OLMo-7B	18736	)[(	P
allenai/OLMo-7B	18737	▁rapp	LATIN
allenai/OLMo-7B	18738	▁accepting	LATIN
allenai/OLMo-7B	18739	▁ate	LATIN
allenai/OLMo-7B	18740	▁babies	LATIN
allenai/OLMo-7B	18741	▁Remember	LATIN
allenai/OLMo-7B	18742	▁Disease	LATIN
allenai/OLMo-7B	18743	integer	LATIN
allenai/OLMo-7B	18744	Michael	LATIN
allenai/OLMo-7B	18745	▁interacting	LATIN
allenai/OLMo-7B	18746	▁STATES	LATIN
allenai/OLMo-7B	18747	▁dx	LATIN
allenai/OLMo-7B	18748	▁filtered	LATIN
allenai/OLMo-7B	18749	▁Baker	LATIN
allenai/OLMo-7B	18750	▁punch	LATIN
allenai/OLMo-7B	18751	�	S
allenai/OLMo-7B	18752	▁dropping	LATIN
allenai/OLMo-7B	18753	▁pier	LATIN
allenai/OLMo-7B	18754	abi	LATIN
allenai/OLMo-7B	18755	▁quantified	LATIN
allenai/OLMo-7B	18756	▁Liter	LATIN
allenai/OLMo-7B	18757	ない	HIRAGANA
allenai/OLMo-7B	18758	wal	LATIN
allenai/OLMo-7B	18759	▁Nig	LATIN
allenai/OLMo-7B	18760	Cent	LATIN
allenai/OLMo-7B	18761	\r\n▁▁▁▁▁▁▁▁▁	Z
allenai/OLMo-7B	18762	isol	LATIN
allenai/OLMo-7B	18763	▁TOD	LATIN
allenai/OLMo-7B	18764	要	CJK
allenai/OLMo-7B	18765	Though	LATIN
allenai/OLMo-7B	18766	▁inadequate	LATIN
allenai/OLMo-7B	18767	▁venue	LATIN
allenai/OLMo-7B	18768	▁entang	LATIN
allenai/OLMo-7B	18769	IZ	LATIN
allenai/OLMo-7B	18770	▁Much	LATIN
allenai/OLMo-7B	18771	▁Loc	LATIN
allenai/OLMo-7B	18772	]=	P
allenai/OLMo-7B	18773	▁Yan	LATIN
allenai/OLMo-7B	18774	\n▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁	Z
allenai/OLMo-7B	18775	ک	ARABIC
allenai/OLMo-7B	18776	▁dissent	LATIN
allenai/OLMo-7B	18777	▁churches	LATIN
allenai/OLMo-7B	18778	ик	CYRILLIC
allenai/OLMo-7B	18779	▁casc	LATIN
allenai/OLMo-7B	18780	……	P
allenai/OLMo-7B	18781	"▁♪"""	Z
allenai/OLMo-7B	18782	onda	LATIN
allenai/OLMo-7B	18783	▁coil	LATIN
allenai/OLMo-7B	18784	▁trains	LATIN
allenai/OLMo-7B	18785	▁TGF	LATIN
allenai/OLMo-7B	18786	Conclusion	LATIN
allenai/OLMo-7B	18787	QR	LATIN
allenai/OLMo-7B	18788	apply	LATIN
allenai/OLMo-7B	18789	nil	LATIN
allenai/OLMo-7B	18790	kel	LATIN
allenai/OLMo-7B	18791	▁limb	LATIN
allenai/OLMo-7B	18792	▁dancing	LATIN
allenai/OLMo-7B	18793	▁Hey	LATIN
allenai/OLMo-7B	18794	▁kingdom	LATIN
allenai/OLMo-7B	18795	151	N
allenai/OLMo-7B	18796	▁uncle	LATIN
allenai/OLMo-7B	18797	▁Pel	LATIN
allenai/OLMo-7B	18798	▁stip	LATIN
allenai/OLMo-7B	18799	citing	LATIN
allenai/OLMo-7B	18800	DEF	LATIN
allenai/OLMo-7B	18801	▁possessed	LATIN
allenai/OLMo-7B	18802	▁documentary	LATIN
allenai/OLMo-7B	18803	▁corners	LATIN
allenai/OLMo-7B	18804	174	N
allenai/OLMo-7B	18805	▁Mobile	LATIN
allenai/OLMo-7B	18806	▁και	GREEK
allenai/OLMo-7B	18807	eton	LATIN
allenai/OLMo-7B	18808	Kind	LATIN
allenai/OLMo-7B	18809	▁Procedure	LATIN
allenai/OLMo-7B	18810	illes	LATIN
allenai/OLMo-7B	18811	▁flew	LATIN
allenai/OLMo-7B	18812	Men	LATIN
allenai/OLMo-7B	18813	▁recre	LATIN
allenai/OLMo-7B	18814	▁gam	LATIN
allenai/OLMo-7B	18815	ortex	LATIN
allenai/OLMo-7B	18816	▁Hitler	LATIN
allenai/OLMo-7B	18817	▁Relations	LATIN
allenai/OLMo-7B	18818	▁legislature	LATIN
allenai/OLMo-7B	18819	▁speeds	LATIN
allenai/OLMo-7B	18820	▁antibiotic	LATIN
allenai/OLMo-7B	18821	Span	LATIN
allenai/OLMo-7B	18822	.$$	S
allenai/OLMo-7B	18823	▁Jenn	LATIN
allenai/OLMo-7B	18824	▁1945	N
allenai/OLMo-7B	18825	▁demographic	LATIN
allenai/OLMo-7B	18826	▁cargo	LATIN
allenai/OLMo-7B	18827	▁Jess	LATIN
allenai/OLMo-7B	18828	DEBUG	LATIN
allenai/OLMo-7B	18829	▁panic	LATIN
allenai/OLMo-7B	18830	▁affair	LATIN
allenai/OLMo-7B	18831	▁deposit	LATIN
allenai/OLMo-7B	18832	039	N
allenai/OLMo-7B	18833	utils	LATIN
allenai/OLMo-7B	18834	prototype	LATIN
allenai/OLMo-7B	18835	mk	LATIN
allenai/OLMo-7B	18836	▁144	N
allenai/OLMo-7B	18837	Should	LATIN
allenai/OLMo-7B	18838	▁distribut	LATIN
allenai/OLMo-7B	18839	▁enriched	LATIN
allenai/OLMo-7B	18840	gregation	LATIN
allenai/OLMo-7B	18841	▁colleg	LATIN
allenai/OLMo-7B	18842	Android	LATIN
allenai/OLMo-7B	18843	iances	LATIN
allenai/OLMo-7B	18844	▁threatening	LATIN
allenai/OLMo-7B	18845	porter	LATIN
allenai/OLMo-7B	18846	obby	LATIN
allenai/OLMo-7B	18847	▁Language	LATIN
allenai/OLMo-7B	18848	rob	LATIN
allenai/OLMo-7B	18849	▁cumulative	LATIN
allenai/OLMo-7B	18850	▁tablespoons	LATIN
allenai/OLMo-7B	18851	Channel	LATIN
allenai/OLMo-7B	18852	Through	LATIN
allenai/OLMo-7B	18853	Ha	LATIN
allenai/OLMo-7B	18854	▁Jen	LATIN
allenai/OLMo-7B	18855	▁trunk	LATIN
allenai/OLMo-7B	18856	\;	P
allenai/OLMo-7B	18857	▁canvas	LATIN
allenai/OLMo-7B	18858	sq	LATIN
allenai/OLMo-7B	18859	alled	LATIN
allenai/OLMo-7B	18860	▁ineffective	LATIN
allenai/OLMo-7B	18861	▁Gh	LATIN
allenai/OLMo-7B	18862	▁compartment	LATIN
allenai/OLMo-7B	18863	▁bund	LATIN
allenai/OLMo-7B	18864	▁explosion	LATIN
allenai/OLMo-7B	18865	iciary	LATIN
allenai/OLMo-7B	18866	,\,\	P
allenai/OLMo-7B	18867	shared	LATIN
allenai/OLMo-7B	18868	London	LATIN
allenai/OLMo-7B	18869	Such	LATIN
allenai/OLMo-7B	18870	▁sym	LATIN
allenai/OLMo-7B	18871	azole	LATIN
allenai/OLMo-7B	18872	▁structured	LATIN
allenai/OLMo-7B	18873	"▁"","	P
allenai/OLMo-7B	18874	▁Sound	LATIN
allenai/OLMo-7B	18875	▁venture	LATIN
allenai/OLMo-7B	18876	▁theater	LATIN
allenai/OLMo-7B	18877	Figures	LATIN
allenai/OLMo-7B	18878	▁multipl	LATIN
allenai/OLMo-7B	18879	▁titled	LATIN
allenai/OLMo-7B	18880	▁suite	LATIN
allenai/OLMo-7B	18881	▁220	N
allenai/OLMo-7B	18882	▁tid	LATIN
allenai/OLMo-7B	18883	▁endorse	LATIN
allenai/OLMo-7B	18884	▁dielectric	LATIN
allenai/OLMo-7B	18885	▁Buck	LATIN
allenai/OLMo-7B	18886	mine	LATIN
allenai/OLMo-7B	18887	▁WR	LATIN
allenai/OLMo-7B	18888	acular	LATIN
allenai/OLMo-7B	18889	▁ole	LATIN
allenai/OLMo-7B	18890	▁ib	LATIN
allenai/OLMo-7B	18891	score	LATIN
allenai/OLMo-7B	18892	▁divine	LATIN
allenai/OLMo-7B	18893	▁coherent	LATIN
allenai/OLMo-7B	18894	▁Lau	LATIN
allenai/OLMo-7B	18895	222	N
allenai/OLMo-7B	18896	▁WHO	LATIN
allenai/OLMo-7B	18897	▁prisoner	LATIN
allenai/OLMo-7B	18898	oples	LATIN
allenai/OLMo-7B	18899	▁calculating	LATIN
allenai/OLMo-7B	18900	▁investments	LATIN
allenai/OLMo-7B	18901	▁Ever	LATIN
allenai/OLMo-7B	18902	▁recurrent	LATIN
allenai/OLMo-7B	18903	▁sisters	LATIN
allenai/OLMo-7B	18904	OPT	LATIN
allenai/OLMo-7B	18905	Follow	LATIN
allenai/OLMo-7B	18906	ان	ARABIC
allenai/OLMo-7B	18907	▁Chi	LATIN
allenai/OLMo-7B	18908	▁Switzerland	LATIN
allenai/OLMo-7B	18909	inge	LATIN
allenai/OLMo-7B	18910	▁suspicion	LATIN
allenai/OLMo-7B	18911	320	N
allenai/OLMo-7B	18912	▁params	LATIN
allenai/OLMo-7B	18913	Europe	LATIN
allenai/OLMo-7B	18914	_-	P
allenai/OLMo-7B	18915	▁tackle	LATIN
allenai/OLMo-7B	18916	determ	LATIN
allenai/OLMo-7B	18917	ensitive	LATIN
allenai/OLMo-7B	18918	▁analyzing	LATIN
allenai/OLMo-7B	18919	Term	LATIN
allenai/OLMo-7B	18920	para	LATIN
allenai/OLMo-7B	18921	accur	LATIN
allenai/OLMo-7B	18922	▁maintains	LATIN
allenai/OLMo-7B	18923	cause	LATIN
allenai/OLMo-7B	18924	▁gravitational	LATIN
allenai/OLMo-7B	18925	▁dependency	LATIN
allenai/OLMo-7B	18926	▁lungs	LATIN
allenai/OLMo-7B	18927	▁ba	LATIN
allenai/OLMo-7B	18928	▁disadvantage	LATIN
allenai/OLMo-7B	18929	▁ANOVA	LATIN
allenai/OLMo-7B	18930	▁newspapers	LATIN
allenai/OLMo-7B	18931	Uh	LATIN
allenai/OLMo-7B	18932	▁centered	LATIN
allenai/OLMo-7B	18933	Kn	LATIN
allenai/OLMo-7B	18934	▁crude	LATIN
allenai/OLMo-7B	18935	▁twisted	LATIN
allenai/OLMo-7B	18936	jug	LATIN
allenai/OLMo-7B	18937	lein	LATIN
allenai/OLMo-7B	18938	Kit	LATIN
allenai/OLMo-7B	18939	unsafe	LATIN
allenai/OLMo-7B	18940	▁Au	LATIN
allenai/OLMo-7B	18941	same	LATIN
allenai/OLMo-7B	18942	Green	LATIN
allenai/OLMo-7B	18943	▁adop	LATIN
allenai/OLMo-7B	18944	acs	LATIN
allenai/OLMo-7B	18945	▁LPS	LATIN
allenai/OLMo-7B	18946	rena	LATIN
allenai/OLMo-7B	18947	�	S
allenai/OLMo-7B	18948	June	LATIN
allenai/OLMo-7B	18949	▁zijn	LATIN
allenai/OLMo-7B	18950	306	N
allenai/OLMo-7B	18951	με	GREEK
allenai/OLMo-7B	18952	▁Step	LATIN
allenai/OLMo-7B	18953	▁Ave	LATIN
allenai/OLMo-7B	18954	▁testify	LATIN
allenai/OLMo-7B	18955	{{{\	P
allenai/OLMo-7B	18956	ako	LATIN
allenai/OLMo-7B	18957	本	CJK
allenai/OLMo-7B	18958	+(	S
allenai/OLMo-7B	18959	think	LATIN
allenai/OLMo-7B	18960	▁suited	LATIN
allenai/OLMo-7B	18961	Subject	LATIN
allenai/OLMo-7B	18962	141	N
allenai/OLMo-7B	18963	!!!!	P
allenai/OLMo-7B	18964	▁reflecting	LATIN
allenai/OLMo-7B	18965	$:	S
allenai/OLMo-7B	18966	▁Grace	LATIN
allenai/OLMo-7B	18967	▁wip	LATIN
allenai/OLMo-7B	18968	Mor	LATIN
allenai/OLMo-7B	18969	icode	LATIN
allenai/OLMo-7B	18970	kar	LATIN
allenai/OLMo-7B	18971	NM	LATIN
allenai/OLMo-7B	18972	▁WL	LATIN
allenai/OLMo-7B	18973	▁Region	LATIN
allenai/OLMo-7B	18974	▁trajectory	LATIN
allenai/OLMo-7B	18975	▁Gary	LATIN
allenai/OLMo-7B	18976	▁gn	LATIN
allenai/OLMo-7B	18977	▁pathological	LATIN
allenai/OLMo-7B	18978	Meanwhile	LATIN
allenai/OLMo-7B	18979	▁aforementioned	LATIN
allenai/OLMo-7B	18980	akh	LATIN
allenai/OLMo-7B	18981	▁hey	LATIN
allenai/OLMo-7B	18982	schema	LATIN
allenai/OLMo-7B	18983	▁prognostic	LATIN
allenai/OLMo-7B	18984	▁ovarian	LATIN
allenai/OLMo-7B	18985	▁Jonathan	LATIN
allenai/OLMo-7B	18986	amen	LATIN
allenai/OLMo-7B	18987	▁confidential	LATIN
allenai/OLMo-7B	18988	▁sour	LATIN
allenai/OLMo-7B	18989	sol	LATIN
allenai/OLMo-7B	18990	^[	S
allenai/OLMo-7B	18991	rup	LATIN
allenai/OLMo-7B	18992	Release	LATIN
allenai/OLMo-7B	18993	▁escaped	LATIN
allenai/OLMo-7B	18994		C
allenai/OLMo-7B	18995	▁lith	LATIN
allenai/OLMo-7B	18996	▁tightly	LATIN
allenai/OLMo-7B	18997	▁luxury	LATIN
allenai/OLMo-7B	18998	▁imagined	LATIN
allenai/OLMo-7B	18999	PATH	LATIN
allenai/OLMo-7B	19000	RD	LATIN
allenai/OLMo-7B	19001	dark	LATIN
allenai/OLMo-7B	19002	})=	P
allenai/OLMo-7B	19003	ncia	LATIN
allenai/OLMo-7B	19004	▁satur	LATIN
allenai/OLMo-7B	19005	▁Host	LATIN
allenai/OLMo-7B	19006	▁urinary	LATIN
allenai/OLMo-7B	19007	▁deployment	LATIN
allenai/OLMo-7B	19008	Mad	LATIN
allenai/OLMo-7B	19009	▁clicking	LATIN
allenai/OLMo-7B	19010	eas	LATIN
allenai/OLMo-7B	19011	ellants	LATIN
allenai/OLMo-7B	19012	factor	LATIN
allenai/OLMo-7B	19013	Coll	LATIN
allenai/OLMo-7B	19014	uin	LATIN
allenai/OLMo-7B	19015	▁retreat	LATIN
allenai/OLMo-7B	19016	third	LATIN
allenai/OLMo-7B	19017	complex	LATIN
allenai/OLMo-7B	19018	▁Palestinian	LATIN
allenai/OLMo-7B	19019	▁embryos	LATIN
allenai/OLMo-7B	19020	eva	LATIN
allenai/OLMo-7B	19021	▁fare	LATIN
allenai/OLMo-7B	19022	^{{\	P
allenai/OLMo-7B	19023	▁Ok	LATIN
allenai/OLMo-7B	19024	POSE	LATIN
allenai/OLMo-7B	19025	▁proton	LATIN
allenai/OLMo-7B	19026	▁femin	LATIN
allenai/OLMo-7B	19027	▁Nelson	LATIN
allenai/OLMo-7B	19028	▁Yang	LATIN
allenai/OLMo-7B	19029	lament	LATIN
allenai/OLMo-7B	19030	Selected	LATIN
allenai/OLMo-7B	19031	▁thrust	LATIN
allenai/OLMo-7B	19032	arshal	LATIN
allenai/OLMo-7B	19033	▁vine	LATIN
allenai/OLMo-7B	19034	▁dictionary	LATIN
allenai/OLMo-7B	19035	0006	N
allenai/OLMo-7B	19036	▁Training	LATIN
allenai/OLMo-7B	19037	▁triangle	LATIN
allenai/OLMo-7B	19038	ANS	LATIN
allenai/OLMo-7B	19039	▁Reference	LATIN
allenai/OLMo-7B	19040	▁definite	LATIN
allenai/OLMo-7B	19041	▁deputy	LATIN
allenai/OLMo-7B	19042	305	N
allenai/OLMo-7B	19043	▁Cox	LATIN
allenai/OLMo-7B	19044	302	N
allenai/OLMo-7B	19045	ometers	LATIN
allenai/OLMo-7B	19046	▁Benjamin	LATIN
allenai/OLMo-7B	19047	MED	LATIN
allenai/OLMo-7B	19048	▁VII	LATIN
allenai/OLMo-7B	19049	,\	P
allenai/OLMo-7B	19050	▁breeding	LATIN
allenai/OLMo-7B	19051	▁Lane	LATIN
allenai/OLMo-7B	19052	loaded	LATIN
allenai/OLMo-7B	19053	iencies	LATIN
allenai/OLMo-7B	19054	▁anniversary	LATIN
allenai/OLMo-7B	19055	▁trips	LATIN
allenai/OLMo-7B	19056	Plaintiff	LATIN
allenai/OLMo-7B	19057	hidden	LATIN
allenai/OLMo-7B	19058	▁SY	LATIN
allenai/OLMo-7B	19059	▁ana	LATIN
allenai/OLMo-7B	19060	psy	LATIN
allenai/OLMo-7B	19061	▁CONTR	LATIN
allenai/OLMo-7B	19062	ambig	LATIN
allenai/OLMo-7B	19063	▁nost	LATIN
allenai/OLMo-7B	19064	pes	LATIN
allenai/OLMo-7B	19065	mont	LATIN
allenai/OLMo-7B	19066	utation	LATIN
allenai/OLMo-7B	19067	こと	HIRAGANA
allenai/OLMo-7B	19068	▁overflow	LATIN
allenai/OLMo-7B	19069	▁interfaces	LATIN
allenai/OLMo-7B	19070	onde	LATIN
allenai/OLMo-7B	19071	▁incorporate	LATIN
allenai/OLMo-7B	19072	▁ende	LATIN
allenai/OLMo-7B	19073	▁να	GREEK
allenai/OLMo-7B	19074	obb	LATIN
allenai/OLMo-7B	19075	▁epid	LATIN
allenai/OLMo-7B	19076	▁underground	LATIN
allenai/OLMo-7B	19077	▁probation	LATIN
allenai/OLMo-7B	19078	initial	LATIN
allenai/OLMo-7B	19079	▁supplemented	LATIN
allenai/OLMo-7B	19080	▁clever	LATIN
allenai/OLMo-7B	19081	▁inoc	LATIN
allenai/OLMo-7B	19082	▁ridiculous	LATIN
allenai/OLMo-7B	19083	▁finishing	LATIN
allenai/OLMo-7B	19084	qq	LATIN
allenai/OLMo-7B	19085	erves	LATIN
allenai/OLMo-7B	19086	▁halt	LATIN
allenai/OLMo-7B	19087	▁subsection	LATIN
allenai/OLMo-7B	19088	braska	LATIN
allenai/OLMo-7B	19089	sy	LATIN
allenai/OLMo-7B	19090	EQ	LATIN
allenai/OLMo-7B	19091	subject	LATIN
allenai/OLMo-7B	19092	▁145	N
allenai/OLMo-7B	19093	TEXT	LATIN
allenai/OLMo-7B	19094	▁deficit	LATIN
allenai/OLMo-7B	19095	odo	LATIN
allenai/OLMo-7B	19096	▁Emb	LATIN
allenai/OLMo-7B	19097	▁tmp	LATIN
allenai/OLMo-7B	19098	▁genre	LATIN
allenai/OLMo-7B	19099	▁elevation	LATIN
allenai/OLMo-7B	19100	280	N
allenai/OLMo-7B	19101	▁quotes	LATIN
allenai/OLMo-7B	19102	offic	LATIN
allenai/OLMo-7B	19103	acies	LATIN
allenai/OLMo-7B	19104	plain	LATIN
allenai/OLMo-7B	19105	184	N
allenai/OLMo-7B	19106	▁continuum	LATIN
allenai/OLMo-7B	19107	▁Request	LATIN
allenai/OLMo-7B	19108	ongo	LATIN
allenai/OLMo-7B	19109	▁ces	LATIN
allenai/OLMo-7B	19110	▁pants	LATIN
allenai/OLMo-7B	19111	obi	LATIN
allenai/OLMo-7B	19112	▁varieties	LATIN
allenai/OLMo-7B	19113	▁за	CYRILLIC
allenai/OLMo-7B	19114	▁chim	LATIN
allenai/OLMo-7B	19115	▁SEC	LATIN
