model_name	token_idx	token	token_category
google-t5/t5-base	2397	partner	LATIN
google-t5/t5-base	2398	ăm	LATIN
google-t5/t5-base	2399	diverse	LATIN
google-t5/t5-base	2400	onto	LATIN
google-t5/t5-base	2401	refer	LATIN
google-t5/t5-base	2402	Law	LATIN
google-t5/t5-base	2403	Ri	LATIN
google-t5/t5-base	2404	critical	LATIN
google-t5/t5-base	2405	copy	LATIN
google-t5/t5-base	2406	ck	LATIN
google-t5/t5-base	2407	ix	LATIN
google-t5/t5-base	2408	tag	LATIN
google-t5/t5-base	2409	Road	LATIN
google-t5/t5-base	2410	concern	LATIN
google-t5/t5-base	2411	maximum	LATIN
google-t5/t5-base	2412	train	LATIN
google-t5/t5-base	2413	într	LATIN
google-t5/t5-base	2414	ura	LATIN
google-t5/t5-base	2415	Qu	LATIN
google-t5/t5-base	2416	links	LATIN
google-t5/t5-base	2417	audience	LATIN
google-t5/t5-base	2418	foot	LATIN
google-t5/t5-base	2419	Blue	LATIN
google-t5/t5-base	2420	ification	LATIN
google-t5/t5-base	2421	developing	LATIN
google-t5/t5-base	2422	interior	LATIN
google-t5/t5-base	2423	=	S
google-t5/t5-base	2424	aceasta	LATIN
google-t5/t5-base	2425	dedicated	LATIN
google-t5/t5-base	2426	movement	LATIN
google-t5/t5-base	2427	sta	LATIN
google-t5/t5-base	2428	challenges	LATIN
google-t5/t5-base	2429	inte	LATIN
google-t5/t5-base	2430	Euro	LATIN
google-t5/t5-base	2431	classic	LATIN
google-t5/t5-base	2432	Um	LATIN
google-t5/t5-base	2433	alternative	LATIN
google-t5/t5-base	2434	mann	LATIN
google-t5/t5-base	2435	Une	LATIN
google-t5/t5-base	2436	qu	LATIN
google-t5/t5-base	2437	heavy	LATIN
google-t5/t5-base	2438	install	LATIN
google-t5/t5-base	2439	fiind	LATIN
google-t5/t5-base	2440	leaders	LATIN
google-t5/t5-base	2441	views	LATIN
google-t5/t5-base	2442	www	LATIN
google-t5/t5-base	2443	standards	LATIN
google-t5/t5-base	2444	ong	LATIN
google-t5/t5-base	2445	40	N
google-t5/t5-base	2446	cm	LATIN
google-t5/t5-base	2447	park	LATIN
google-t5/t5-base	2448	himself	LATIN
google-t5/t5-base	2449	People	LATIN
google-t5/t5-base	2450	separate	LATIN
google-t5/t5-base	2451	secure	LATIN
google-t5/t5-base	2452	sie	LATIN
google-t5/t5-base	2453	maintenance	LATIN
google-t5/t5-base	2454	encourage	LATIN
google-t5/t5-base	2455	ein	LATIN
google-t5/t5-base	2456	reviews	LATIN
google-t5/t5-base	2457	Michael	LATIN
google-t5/t5-base	2458	background	LATIN
google-t5/t5-base	2459	therefore	LATIN
google-t5/t5-base	2460	server	LATIN
google-t5/t5-base	2461	dream	LATIN
google-t5/t5-base	2462	ping	LATIN
google-t5/t5-base	2463	block	LATIN
google-t5/t5-base	2464	2009	N
google-t5/t5-base	2465	facilities	LATIN
google-t5/t5-base	2466	II	LATIN
google-t5/t5-base	2467	attend	LATIN
google-t5/t5-base	2468	cap	LATIN
google-t5/t5-base	2469	35	N
google-t5/t5-base	2470	steel	LATIN
google-t5/t5-base	2471	shared	LATIN
google-t5/t5-base	2472	doctor	LATIN
google-t5/t5-base	2473	River	LATIN
google-t5/t5-base	2474	Bay	LATIN
google-t5/t5-base	2475	length	LATIN
google-t5/t5-base	2476	jobs	LATIN
google-t5/t5-base	2477	Plus	LATIN
google-t5/t5-base	2478	station	LATIN
google-t5/t5-base	2479	elements	LATIN
google-t5/t5-base	2480	rock	LATIN
google-t5/t5-base	2481	professionals	LATIN
google-t5/t5-base	2482	cle	LATIN
google-t5/t5-base	2483	dont	LATIN
google-t5/t5-base	2484	urilor	LATIN
google-t5/t5-base	2485	gain	LATIN
google-t5/t5-base	2486	programme	LATIN
google-t5/t5-base	2487	Cor	LATIN
google-t5/t5-base	2488	leader	LATIN
google-t5/t5-base	2489	ării	LATIN
google-t5/t5-base	2490	>	S
google-t5/t5-base	2491	task	LATIN
google-t5/t5-base	2492	seeing	LATIN
google-t5/t5-base	2493	statement	LATIN
google-t5/t5-base	2494	vin	LATIN
google-t5/t5-base	2495	fish	LATIN
google-t5/t5-base	2496	advanced	LATIN
google-t5/t5-base	2497	discuss	LATIN
google-t5/t5-base	2498	die	LATIN
google-t5/t5-base	2499	isch	LATIN
google-t5/t5-base	2500	plenty	LATIN
google-t5/t5-base	2501	Hall	LATIN
google-t5/t5-base	2502	Other	LATIN
google-t5/t5-base	2503	homes	LATIN
google-t5/t5-base	2504	Ni	LATIN
google-t5/t5-base	2505	testing	LATIN
google-t5/t5-base	2506	Last	LATIN
google-t5/t5-base	2507	Note	LATIN
google-t5/t5-base	2508	talking	LATIN
google-t5/t5-base	2509	exchange	LATIN
google-t5/t5-base	2510	exercise	LATIN
google-t5/t5-base	2511	cea	LATIN
google-t5/t5-base	2512	wife	LATIN
google-t5/t5-base	2513	Für	LATIN
google-t5/t5-base	2514	Texas	LATIN
google-t5/t5-base	2515	fr	LATIN
google-t5/t5-base	2516	speak	LATIN
google-t5/t5-base	2517	17	N
google-t5/t5-base	2518	70	N
google-t5/t5-base	2519	promote	LATIN
google-t5/t5-base	2520	tul	LATIN
google-t5/t5-base	2521	apos	LATIN
google-t5/t5-base	2522	Jahr	LATIN
google-t5/t5-base	2523	Trump	LATIN
google-t5/t5-base	2524	ohne	LATIN
google-t5/t5-base	2525	learned	LATIN
google-t5/t5-base	2526	Sp	LATIN
google-t5/t5-base	2527	owner	LATIN
google-t5/t5-base	2528	mor	LATIN
google-t5/t5-base	2529	fois	LATIN
google-t5/t5-base	2530	meaning	LATIN
google-t5/t5-base	2531	dacă	LATIN
google-t5/t5-base	2532	nic	LATIN
google-t5/t5-base	2533	а	CYRILLIC
google-t5/t5-base	2534	14	N
google-t5/t5-base	2535	driver	LATIN
google-t5/t5-base	2536	Amazon	LATIN
google-t5/t5-base	2537	flow	LATIN
google-t5/t5-base	2538	shot	LATIN
google-t5/t5-base	2539	sous	LATIN
google-t5/t5-base	2540	Gold	LATIN
google-t5/t5-base	2541	straight	LATIN
google-t5/t5-base	2542	conference	LATIN
google-t5/t5-base	2543	peste	LATIN
google-t5/t5-base	2544	whose	LATIN
google-t5/t5-base	2545	installation	LATIN
google-t5/t5-base	2546	produced	LATIN
google-t5/t5-base	2547	independent	LATIN
google-t5/t5-base	2548	Institute	LATIN
google-t5/t5-base	2549	James	LATIN
google-t5/t5-base	2550	mental	LATIN
google-t5/t5-base	2551	ara	LATIN
google-t5/t5-base	2552	ium	LATIN
google-t5/t5-base	2553	husband	LATIN
google-t5/t5-base	2554	guests	LATIN
google-t5/t5-base	2555	27	N
google-t5/t5-base	2556	Che	LATIN
google-t5/t5-base	2557	Indian	LATIN
google-t5/t5-base	2558	zer	LATIN
google-t5/t5-base	2559	minimum	LATIN
google-t5/t5-base	2560	500	N
google-t5/t5-base	2561	sit	LATIN
google-t5/t5-base	2562	put	LATIN
google-t5/t5-base	2563	avea	LATIN
google-t5/t5-base	2564	ride	LATIN
google-t5/t5-base	2565	gan	LATIN
google-t5/t5-base	2566	Ke	LATIN
google-t5/t5-base	2567	book	LATIN
google-t5/t5-base	2568	ages	LATIN
google-t5/t5-base	2569	presented	LATIN
google-t5/t5-base	2570	Com	LATIN
google-t5/t5-base	2571	Call	LATIN
google-t5/t5-base	2572	fee	LATIN
google-t5/t5-base	2573	ări	LATIN
google-t5/t5-base	2574	putea	LATIN
google-t5/t5-base	2575	Public	LATIN
google-t5/t5-base	2576	pa	LATIN
google-t5/t5-base	2577	28	N
google-t5/t5-base	2578	Director	LATIN
google-t5/t5-base	2579	contains	LATIN
google-t5/t5-base	2580	factors	LATIN
google-t5/t5-base	2581	famous	LATIN
google-t5/t5-base	2582	bathroom	LATIN
google-t5/t5-base	2583	core	LATIN
google-t5/t5-base	2584	viele	LATIN
google-t5/t5-base	2585	acum	LATIN
google-t5/t5-base	2586	animal	LATIN
google-t5/t5-base	2587	Ihnen	LATIN
google-t5/t5-base	2588	Find	LATIN
google-t5/t5-base	2589	Fall	LATIN
google-t5/t5-base	2590	ford	LATIN
google-t5/t5-base	2591	coverage	LATIN
google-t5/t5-base	2592	smart	LATIN
google-t5/t5-base	2593	ries	LATIN
google-t5/t5-base	2594	memory	LATIN
google-t5/t5-base	2595	dance	LATIN
google-t5/t5-base	2596	11	N
google-t5/t5-base	2597	communities	LATIN
google-t5/t5-base	2598	eurs	LATIN
google-t5/t5-base	2599	Florida	LATIN
google-t5/t5-base	2600	sport	LATIN
google-t5/t5-base	2601	bus	LATIN
google-t5/t5-base	2602	colors	LATIN
google-t5/t5-base	2603	affect	LATIN
google-t5/t5-base	2604	score	LATIN
google-t5/t5-base	2605	properties	LATIN
google-t5/t5-base	2606	18	N
google-t5/t5-base	2607	astfel	LATIN
google-t5/t5-base	2608	beach	LATIN
google-t5/t5-base	2609	friendly	LATIN
google-t5/t5-base	2610	izing	LATIN
google-t5/t5-base	2611	buying	LATIN
google-t5/t5-base	2612	forget	LATIN
google-t5/t5-base	2613	este	LATIN
google-t5/t5-base	2614	capacity	LATIN
google-t5/t5-base	2615	lose	LATIN
google-t5/t5-base	2616	listed	LATIN
google-t5/t5-base	2617	ica	LATIN
google-t5/t5-base	2618	han	LATIN
google-t5/t5-base	2619	selbst	LATIN
google-t5/t5-base	2620	values	LATIN
google-t5/t5-base	2621	Power	LATIN
google-t5/t5-base	2622	comments	LATIN
google-t5/t5-base	2623	eux	LATIN
google-t5/t5-base	2624	ați	LATIN
google-t5/t5-base	2625	context	LATIN
google-t5/t5-base	2626	liche	LATIN
google-t5/t5-base	2627	keeping	LATIN
google-t5/t5-base	2628	2008	N
google-t5/t5-base	2629	su	LATIN
google-t5/t5-base	2630	biggest	LATIN
google-t5/t5-base	2631	fiecare	LATIN
google-t5/t5-base	2632	ight	LATIN
google-t5/t5-base	2633	toute	LATIN
google-t5/t5-base	2634	dinner	LATIN
google-t5/t5-base	2635	bau	LATIN
google-t5/t5-base	2636	Mai	LATIN
google-t5/t5-base	2637	status	LATIN
google-t5/t5-base	2638	rez	LATIN
google-t5/t5-base	2639	selected	LATIN
google-t5/t5-base	2640	cells	LATIN
google-t5/t5-base	2641	eight	LATIN
google-t5/t5-base	2642	package	LATIN
google-t5/t5-base	2643	scale	LATIN
google-t5/t5-base	2644	din	LATIN
google-t5/t5-base	2645	Who	LATIN
google-t5/t5-base	2646	century	LATIN
google-t5/t5-base	2647	bi	LATIN
google-t5/t5-base	2648	Africa	LATIN
google-t5/t5-base	2649	http	LATIN
google-t5/t5-base	2650	named	LATIN
google-t5/t5-base	2651	adding	LATIN
google-t5/t5-base	2652	mention	LATIN
google-t5/t5-base	2653	casino	LATIN
google-t5/t5-base	2654	couldn	LATIN
google-t5/t5-base	2655	outdoor	LATIN
google-t5/t5-base	2656	sugar	LATIN
google-t5/t5-base	2657	prepared	LATIN
google-t5/t5-base	2658	21	N
google-t5/t5-base	2659	Ba	LATIN
google-t5/t5-base	2660	vers	LATIN
google-t5/t5-base	2661	ration	LATIN
google-t5/t5-base	2662	ja	LATIN
google-t5/t5-base	2663	aspect	LATIN
google-t5/t5-base	2664	31	N
google-t5/t5-base	2665	treat	LATIN
google-t5/t5-base	2666	tru	LATIN
google-t5/t5-base	2667	flat	LATIN
google-t5/t5-base	2668	32	N
google-t5/t5-base	2669	reality	LATIN
google-t5/t5-base	2670	waste	LATIN
google-t5/t5-base	2671	King	LATIN
google-t5/t5-base	2672	drug	LATIN
google-t5/t5-base	2673	operations	LATIN
google-t5/t5-base	2674	aim	LATIN
google-t5/t5-base	2675	fans	LATIN
google-t5/t5-base	2676	vers	LATIN
google-t5/t5-base	2677	plants	LATIN
google-t5/t5-base	2678	Dis	LATIN
google-t5/t5-base	2679	Daten	LATIN
google-t5/t5-base	2680	être	LATIN
google-t5/t5-base	2681	placed	LATIN
google-t5/t5-base	2682	bon	LATIN
google-t5/t5-base	2683	beim	LATIN
google-t5/t5-base	2684	slow	LATIN
google-t5/t5-base	2685	cri	LATIN
google-t5/t5-base	2686	Care	LATIN
google-t5/t5-base	2687	mes	LATIN
google-t5/t5-base	2688	26	N
google-t5/t5-base	2689	box	LATIN
google-t5/t5-base	2690	helpful	LATIN
google-t5/t5-base	2691	documents	LATIN
google-t5/t5-base	2692	visitors	LATIN
google-t5/t5-base	2693	ture	LATIN
google-t5/t5-base	2694	Menschen	LATIN
google-t5/t5-base	2695	Chi	LATIN
google-t5/t5-base	2696	recipe	LATIN
google-t5/t5-base	2697	kept	LATIN
google-t5/t5-base	2698	Grand	LATIN
google-t5/t5-base	2699	operating	LATIN
google-t5/t5-base	2700	point	LATIN
google-t5/t5-base	2701	bin	LATIN
google-t5/t5-base	2702	Tri	LATIN
google-t5/t5-base	2703	Be	LATIN
google-t5/t5-base	2704	experiences	LATIN
google-t5/t5-base	2705	academic	LATIN
google-t5/t5-base	2706	finden	LATIN
google-t5/t5-base	2707	sera	LATIN
google-t5/t5-base	2708	act	LATIN
google-t5/t5-base	2709	Pa	LATIN
google-t5/t5-base	2710	society	LATIN
google-t5/t5-base	2711	combination	LATIN
google-t5/t5-base	2712	5%	N
google-t5/t5-base	2713	owners	LATIN
google-t5/t5-base	2714	poor	LATIN
google-t5/t5-base	2715	Robert	LATIN
google-t5/t5-base	2716	military	LATIN
google-t5/t5-base	2717	economy	LATIN
google-t5/t5-base	2718	aware	LATIN
google-t5/t5-base	2719	rot	LATIN
google-t5/t5-base	2720	mie	LATIN
google-t5/t5-base	2721	Thursday	LATIN
google-t5/t5-base	2722	2011	N
google-t5/t5-base	2723	fantastic	LATIN
google-t5/t5-base	2724	numerous	LATIN
google-t5/t5-base	2725	fair	LATIN
google-t5/t5-base	2726	med	LATIN
google-t5/t5-base	2727	welche	LATIN
google-t5/t5-base	2728	fruit	LATIN
google-t5/t5-base	2729	ku	LATIN
google-t5/t5-base	2730	Social	LATIN
google-t5/t5-base	2731	funds	LATIN
google-t5/t5-base	2732	atunci	LATIN
google-t5/t5-base	2733	Part	LATIN
google-t5/t5-base	2734	Big	LATIN
google-t5/t5-base	2735	2010	N
google-t5/t5-base	2736	detail	LATIN
google-t5/t5-base	2737	Peter	LATIN
google-t5/t5-base	2738	ani	LATIN
google-t5/t5-base	2739	Wie	LATIN
google-t5/t5-base	2740	Tu	LATIN
google-t5/t5-base	2741	ear	LATIN
google-t5/t5-base	2742	Wenn	LATIN
google-t5/t5-base	2743	manager	LATIN
google-t5/t5-base	2744	Dan	LATIN
google-t5/t5-base	2745	Pi	LATIN
google-t5/t5-base	2746	wants	LATIN
google-t5/t5-base	2747	Data	LATIN
google-t5/t5-base	2748	pos	LATIN
google-t5/t5-base	2749	older	LATIN
google-t5/t5-base	2750	Download	LATIN
google-t5/t5-base	2751	Was	LATIN
google-t5/t5-base	2752	corner	LATIN
google-t5/t5-base	2753	president	LATIN
google-t5/t5-base	2754	mas	LATIN
google-t5/t5-base	2755	smaller	LATIN
google-t5/t5-base	2756	bright	LATIN
google-t5/t5-base	2757	proper	LATIN
google-t5/t5-base	2758	Kinder	LATIN
google-t5/t5-base	2759	Two	LATIN
google-t5/t5-base	2760	award	LATIN
google-t5/t5-base	2761	premier	LATIN
google-t5/t5-base	2762	seek	LATIN
google-t5/t5-base	2763	thank	LATIN
google-t5/t5-base	2764	proud	LATIN
google-t5/t5-base	2765	workers	LATIN
google-t5/t5-base	2766	2000	N
google-t5/t5-base	2767	gone	LATIN
google-t5/t5-base	2768	medium	LATIN
google-t5/t5-base	2769	grade	LATIN
google-t5/t5-base	2770	Ru	LATIN
google-t5/t5-base	2771	cro	LATIN
google-t5/t5-base	2772	interview	LATIN
google-t5/t5-base	2773	23	N
google-t5/t5-base	2774	mari	LATIN
google-t5/t5-base	2775	80	N
google-t5/t5-base	2776	Ga	LATIN
google-t5/t5-base	2777	90	N
google-t5/t5-base	2778	anderen	LATIN
google-t5/t5-base	2779	cultural	LATIN
google-t5/t5-base	2780	but	LATIN
google-t5/t5-base	2781	rum	LATIN
google-t5/t5-base	2782	get	LATIN
google-t5/t5-base	2783	pop	LATIN
google-t5/t5-base	2784	Information	LATIN
google-t5/t5-base	2785	press	LATIN
google-t5/t5-base	2786	Project	LATIN
google-t5/t5-base	2787	excited	LATIN
google-t5/t5-base	2788	Saint	LATIN
google-t5/t5-base	2789	England	LATIN
google-t5/t5-base	2790	beauty	LATIN
google-t5/t5-base	2791	agreement	LATIN
google-t5/t5-base	2792	Like	LATIN
google-t5/t5-base	2793	strength	LATIN
google-t5/t5-base	2794	waiting	LATIN
google-t5/t5-base	2795	и	CYRILLIC
google-t5/t5-base	2796	Le	LATIN
google-t5/t5-base	2797	residents	LATIN
google-t5/t5-base	2798	Ben	LATIN
google-t5/t5-base	2799	mentioned	LATIN
google-t5/t5-base	2800	etwas	LATIN
google-t5/t5-base	2801	rooms	LATIN
google-t5/t5-base	2802	neue	LATIN
google-t5/t5-base	2803	Microsoft	LATIN
google-t5/t5-base	2804	passed	LATIN
google-t5/t5-base	2805	sea	LATIN
google-t5/t5-base	2806	electric	LATIN
google-t5/t5-base	2807	forms	LATIN
google-t5/t5-base	2808	Central	LATIN
google-t5/t5-base	2809	Lord	LATIN
google-t5/t5-base	2810	ute	LATIN
google-t5/t5-base	2811	pré	LATIN
google-t5/t5-base	2812	square	LATIN
google-t5/t5-base	2813	itatea	LATIN
google-t5/t5-base	2814	debt	LATIN
google-t5/t5-base	2815	street	LATIN
google-t5/t5-base	2816	pi	LATIN
google-t5/t5-base	2817	happened	LATIN
google-t5/t5-base	2818	Tuesday	LATIN
google-t5/t5-base	2819	recht	LATIN
google-t5/t5-base	2820	Eine	LATIN
google-t5/t5-base	2821	Set	LATIN
google-t5/t5-base	2822	federal	LATIN
google-t5/t5-base	2823	CC	LATIN
google-t5/t5-base	2824	....	P
google-t5/t5-base	2825	lig	LATIN
google-t5/t5-base	2826	Christian	LATIN
google-t5/t5-base	2827	truth	LATIN
google-t5/t5-base	2828	map	LATIN
google-t5/t5-base	2829	secret	LATIN
google-t5/t5-base	2830	Chinese	LATIN
google-t5/t5-base	2831	hol	LATIN
google-t5/t5-base	2832	wrote	LATIN
google-t5/t5-base	2833	hospital	LATIN
google-t5/t5-base	2834	Island	LATIN
google-t5/t5-base	2835	frame	LATIN
google-t5/t5-base	2836	sources	LATIN
google-t5/t5-base	2837	pan	LATIN
google-t5/t5-base	2838	29	N
google-t5/t5-base	2839	changing	LATIN
google-t5/t5-base	2840	Where	LATIN
google-t5/t5-base	2841	negative	LATIN
google-t5/t5-base	2842	processes	LATIN
google-t5/t5-base	2843	leadership	LATIN
google-t5/t5-base	2844	nos	LATIN
google-t5/t5-base	2845	info	LATIN
google-t5/t5-base	2846	Gu	LATIN
google-t5/t5-base	2847	CO	LATIN
google-t5/t5-base	2848	reference	LATIN
google-t5/t5-base	2849	corporate	LATIN
google-t5/t5-base	2850	characters	LATIN
google-t5/t5-base	2851	dining	LATIN
google-t5/t5-base	2852	becoming	LATIN
google-t5/t5-base	2853	4.	N
google-t5/t5-base	2854	Science	LATIN
google-t5/t5-base	2855	Education	LATIN
google-t5/t5-base	2856	camp	LATIN
google-t5/t5-base	2857	fall	LATIN
google-t5/t5-base	2858	Auch	LATIN
google-t5/t5-base	2859	topic	LATIN
google-t5/t5-base	2860	influence	LATIN
google-t5/t5-base	2861	70	N
google-t5/t5-base	2862	identify	LATIN
google-t5/t5-base	2863	(19	N
google-t5/t5-base	2864	care	LATIN
google-t5/t5-base	2865	ions	LATIN
google-t5/t5-base	2866	ray	LATIN
google-t5/t5-base	2867	Both	LATIN
google-t5/t5-base	2868	collect	LATIN
google-t5/t5-base	2869	practices	LATIN
google-t5/t5-base	2870	fight	LATIN
google-t5/t5-base	2871	injury	LATIN
google-t5/t5-base	2872	nici	LATIN
google-t5/t5-base	2873	depuis	LATIN
google-t5/t5-base	2874	actions	LATIN
google-t5/t5-base	2875	Wednesday	LATIN
google-t5/t5-base	2876	bill	LATIN
google-t5/t5-base	2877	cheap	LATIN
google-t5/t5-base	2878	lui	LATIN
google-t5/t5-base	2879	awesome	LATIN
google-t5/t5-base	2880	tig	LATIN
google-t5/t5-base	2881	expensive	LATIN
google-t5/t5-base	2882	ceea	LATIN
google-t5/t5-base	2883	exact	LATIN
google-t5/t5-base	2884	22	N
google-t5/t5-base	2885	avant	LATIN
google-t5/t5-base	2886	fat	LATIN
google-t5/t5-base	2887	spending	LATIN
google-t5/t5-base	2888	designs	LATIN
google-t5/t5-base	2889	damit	LATIN
google-t5/t5-base	2890	comp	LATIN
google-t5/t5-base	2891	whatever	LATIN
google-t5/t5-base	2892	Light	LATIN
google-t5/t5-base	2893	quarter	LATIN
google-t5/t5-base	2894	hand	LATIN
google-t5/t5-base	2895	connected	LATIN
google-t5/t5-base	2896	technologies	LATIN
google-t5/t5-base	2897	ges	LATIN
google-t5/t5-base	2898	shower	LATIN
google-t5/t5-base	2899	500	N
google-t5/t5-base	2900	Time	LATIN
google-t5/t5-base	2901	zone	LATIN
google-t5/t5-base	2902	vote	LATIN
google-t5/t5-base	2903	andere	LATIN
google-t5/t5-base	2904	otherwise	LATIN
google-t5/t5-base	2905	tur	LATIN
google-t5/t5-base	2906	happens	LATIN
google-t5/t5-base	2907	hin	LATIN
google-t5/t5-base	2908	volume	LATIN
google-t5/t5-base	2909	thousands	LATIN
google-t5/t5-base	2910	war	LATIN
google-t5/t5-base	2911	Play	LATIN
google-t5/t5-base	2912	temperature	LATIN
google-t5/t5-base	2913	industrial	LATIN
google-t5/t5-base	2914	fuel	LATIN
google-t5/t5-base	2915	100	N
google-t5/t5-base	2916	top	LATIN
google-t5/t5-base	2917	kin	LATIN
google-t5/t5-base	2918	efficient	LATIN
google-t5/t5-base	2919	teil	LATIN
google-t5/t5-base	2920	alt	LATIN
google-t5/t5-base	2921	monde	LATIN
google-t5/t5-base	2922	Ra	LATIN
google-t5/t5-base	2923	bedroom	LATIN
google-t5/t5-base	2924	showing	LATIN
google-t5/t5-base	2925	continued	LATIN
google-t5/t5-base	2926	Plan	LATIN
google-t5/t5-base	2927	assistance	LATIN
google-t5/t5-base	2928	discover	LATIN
google-t5/t5-base	2929	Year	LATIN
google-t5/t5-base	2930	applied	LATIN
google-t5/t5-base	2931	audio	LATIN
google-t5/t5-base	2932	thus	LATIN
google-t5/t5-base	2933	permet	LATIN
google-t5/t5-base	2934	fashion	LATIN
google-t5/t5-base	2935	cra	LATIN
google-t5/t5-base	2936	ious	LATIN
google-t5/t5-base	2937	focused	LATIN
google-t5/t5-base	2938	16	N
google-t5/t5-base	2939	arm	LATIN
google-t5/t5-base	2940	Their	LATIN
google-t5/t5-base	2941	Foundation	LATIN
google-t5/t5-base	2942	majority	LATIN
google-t5/t5-base	2943	wind	LATIN
google-t5/t5-base	2944	bought	LATIN
google-t5/t5-base	2945	factor	LATIN
google-t5/t5-base	2946	opened	LATIN
google-t5/t5-base	2947	tern	LATIN
google-t5/t5-base	2948	cars	LATIN
google-t5/t5-base	2949	exciting	LATIN
google-t5/t5-base	2950	affordable	LATIN
google-t5/t5-base	2951	ches	LATIN
google-t5/t5-base	2952	panel	LATIN
google-t5/t5-base	2953	caused	LATIN
google-t5/t5-base	2954	travail	LATIN
google-t5/t5-base	2955	roof	LATIN
google-t5/t5-base	2956	enable	LATIN
google-t5/t5-base	2957	toward	LATIN
google-t5/t5-base	2958	Development	LATIN
google-t5/t5-base	2959	foreign	LATIN
google-t5/t5-base	2960	avi	LATIN
google-t5/t5-base	2961	long	LATIN
google-t5/t5-base	2962	De	LATIN
google-t5/t5-base	2963	Mon	LATIN
google-t5/t5-base	2964	Va	LATIN
google-t5/t5-base	2965	AP	LATIN
google-t5/t5-base	2966	asta	LATIN
google-t5/t5-base	2967	prepare	LATIN
google-t5/t5-base	2968	German	LATIN
google-t5/t5-base	2969	Centre	LATIN
google-t5/t5-base	2970	ère	LATIN
google-t5/t5-base	2971	fear	LATIN
google-t5/t5-base	2972	Este	LATIN
google-t5/t5-base	2973	Des	LATIN
google-t5/t5-base	2974	Kon	LATIN
google-t5/t5-base	2975	á	LATIN
google-t5/t5-base	2976	stand	LATIN
google-t5/t5-base	2977	Real	LATIN
google-t5/t5-base	2978	lichen	LATIN
google-t5/t5-base	2979	Beach	LATIN
google-t5/t5-base	2980	expertise	LATIN
google-t5/t5-base	2981	route	LATIN
google-t5/t5-base	2982	nation	LATIN
google-t5/t5-base	2983	snow	LATIN
google-t5/t5-base	2984	articles	LATIN
google-t5/t5-base	2985	Wood	LATIN
google-t5/t5-base	2986	operation	LATIN
google-t5/t5-base	2987	passion	LATIN
google-t5/t5-base	2988	cand	LATIN
google-t5/t5-base	2989	haus	LATIN
google-t5/t5-base	2990	OR	LATIN
google-t5/t5-base	2991	senior	LATIN
google-t5/t5-base	2992	becomes	LATIN
google-t5/t5-base	2993	sounds	LATIN
google-t5/t5-base	2994	enjoyed	LATIN
google-t5/t5-base	2995	gegen	LATIN
google-t5/t5-base	2996	courses	LATIN
google-t5/t5-base	2997	absolutely	LATIN
google-t5/t5-base	2998	tim	LATIN
google-t5/t5-base	2999	uff	LATIN
google-t5/t5-base	3000	moins	LATIN
google-t5/t5-base	3001	TO	LATIN
google-t5/t5-base	3002	fabric	LATIN
google-t5/t5-base	3003	poli	LATIN
google-t5/t5-base	3004	Bre	LATIN
google-t5/t5-base	3005	bo	LATIN
google-t5/t5-base	3006	Elle	LATIN
google-t5/t5-base	3007	bu	LATIN
google-t5/t5-base	3008	participants	LATIN
google-t5/t5-base	3009	stone	LATIN
google-t5/t5-base	3010	ties	LATIN
google-t5/t5-base	3011	listen	LATIN
google-t5/t5-base	3012	Spiel	LATIN
google-t5/t5-base	3013	pot	LATIN
google-t5/t5-base	3014	selling	LATIN
google-t5/t5-base	3015	geht	LATIN
google-t5/t5-base	3016	mini	LATIN
google-t5/t5-base	3017	trans	LATIN
google-t5/t5-base	3018	ingredients	LATIN
google-t5/t5-base	3019	auf	LATIN
google-t5/t5-base	3020	orice	LATIN
google-t5/t5-base	3021	Next	LATIN
google-t5/t5-base	3022	cream	LATIN
google-t5/t5-base	3023	edge	LATIN
google-t5/t5-base	3024	recommended	LATIN
google-t5/t5-base	3025	Form	LATIN
google-t5/t5-base	3026	processing	LATIN
google-t5/t5-base	3027	vert	LATIN
google-t5/t5-base	3028	described	LATIN
google-t5/t5-base	3029	installed	LATIN
google-t5/t5-base	3030	managed	LATIN
google-t5/t5-base	3031	electronic	LATIN
google-t5/t5-base	3032	performed	LATIN
google-t5/t5-base	3033	raise	LATIN
google-t5/t5-base	3034	imagine	LATIN
google-t5/t5-base	3035	down	LATIN
google-t5/t5-base	3036	fond	LATIN
google-t5/t5-base	3037	Inter	LATIN
google-t5/t5-base	3038	Mc	LATIN
google-t5/t5-base	3039	Dans	LATIN
google-t5/t5-base	3040	istic	LATIN
google-t5/t5-base	3041	miss	LATIN
google-t5/t5-base	3042	sur	LATIN
google-t5/t5-base	3043	Col	LATIN
google-t5/t5-base	3044	cut	LATIN
google-t5/t5-base	3045	dupa	LATIN
google-t5/t5-base	3046	Twitter	LATIN
google-t5/t5-base	3047	bowl	LATIN
google-t5/t5-base	3048	remains	LATIN
google-t5/t5-base	3049	Jan	LATIN
google-t5/t5-base	3050	smooth	LATIN
google-t5/t5-base	3051	fees	LATIN
google-t5/t5-base	3052	aid	LATIN
google-t5/t5-base	3053	presence	LATIN
google-t5/t5-base	3054	Android	LATIN
google-t5/t5-base	3055	decisions	LATIN
google-t5/t5-base	3056	names	LATIN
google-t5/t5-base	3057	Music	LATIN
google-t5/t5-base	3058	innovative	LATIN
google-t5/t5-base	3059	Tom	LATIN
google-t5/t5-base	3060	spread	LATIN
